ph,temperature,turbidity,fish
6.89,30.37,7.2,sing
6.86,30.83,7.56,sing
6.95,31.15,7.53,sing
6.93,30.25,7.4,sing
6.81,31.15,6.98,sing
6.89,31.16,7.18,sing
6.95,31.15,7.48,sing
6.93,30.89,7.43,sing
6.9,31.0,7.27,sing
6.84,30.9,7.32,sing
6.86,31.26,7.17,sing
6.89,31.35,7.58,sing
6.96,30.82,7.56,sing
6.85,30.92,7.36,sing
6.87,30.89,7.3,sing
6.85,31.26,7.36,sing
6.91,31.05,7.41,sing
6.9,30.91,7.68,sing
6.94,31.01,7.31,sing
6.89,31.13,7.7,sing
6.83,31.2,7.63,sing
6.83,30.95,7.19,sing
6.92,30.89,7.37,sing
6.88,31.22,7.45,sing
6.91,31.05,7.51,sing
6.89,31.51,7.15,sing
6.81,30.46,6.98,sing
6.93,31.17,7.64,sing
6.85,31.22,7.41,sing
6.91,31.19,7.25,sing
7.03,31.4,7.29,sing
6.85,30.97,7.44,sing
6.95,30.65,7.46,sing
6.82,31.13,7.38,sing
7.0,30.54,7.67,sing
6.81,30.6,7.06,sing
6.91,30.65,7.13,sing
6.91,31.14,7.41,sing
6.89,31.55,7.43,sing
6.94,31.04,7.18,sing
6.93,30.8,7.38,sing
6.92,30.42,7.08,sing
6.95,30.8,7.28,sing
6.91,30.88,7.48,sing
6.9,31.06,7.26,sing
7.0,26.0,7.5,sing
7.01,26.33,7.39,sing
7.05,25.98,7.65,sing
7.01,25.99,7.57,sing
7.06,26.07,7.6,sing
6.98,26.47,7.63,sing
7.0,25.96,7.7,sing
6.97,25.47,7.51,sing
7.06,26.48,7.48,sing
7.0,26.16,7.45,sing
7.03,25.97,7.7,sing
7.04,26.24,7.46,sing
7.1,26.15,7.55,sing
6.96,25.97,7.52,sing
6.96,25.91,7.47,sing
7.0,25.47,7.47,sing
6.98,25.99,7.71,sing
7.1,26.2,7.25,sing
6.98,26.18,7.6,sing
7.05,25.97,7.43,sing
7.09,26.02,7.3,sing
7.07,25.55,6.8,sing
7.04,26.27,7.58,sing
6.93,25.98,7.44,sing
6.97,26.42,7.29,sing
7.02,26.36,7.58,sing
7.06,26.17,7.59,sing
7.02,26.18,7.42,sing
6.93,26.29,7.73,sing
7.01,25.84,7.19,sing
7.0,25.6,7.2,sing
7.0,25.77,7.57,sing
6.99,25.82,7.16,sing
6.96,25.76,7.25,sing
6.98,25.66,7.47,sing
7.01,25.75,7.59,sing
6.93,25.67,7.48,sing
7.03,26.26,7.82,sing
6.98,25.96,7.29,sing
6.94,26.07,7.34,sing
7.06,25.56,7.6,sing
6.95,25.75,7.61,sing
6.97,25.85,7.34,sing
7.09,25.81,7.51,sing
6.99,26.07,7.38,sing
6.99,26.12,7.33,sing
7.05,26.36,7.62,sing
7.0,25.1,7.58,sing
6.98,25.93,7.12,sing
7.02,25.57,7.52,sing
7.4,18.0,14.5,shrimp
7.45,17.86,14.74,shrimp
7.36,18.18,14.24,shrimp
7.45,18.26,14.59,shrimp
7.38,17.58,14.42,shrimp
7.46,18.04,14.19,shrimp
7.34,18.38,14.6,shrimp
7.34,17.47,14.37,shrimp
7.31,17.95,14.99,shrimp
7.32,17.94,14.76,shrimp
7.44,17.96,14.47,shrimp
7.34,17.92,14.55,shrimp
7.46,17.81,14.46,shrimp
7.35,18.07,14.66,shrimp
7.43,17.65,14.53,shrimp
7.37,18.3,14.47,shrimp
7.32,17.93,14.59,shrimp
7.41,17.85,14.38,shrimp
7.35,17.88,14.33,shrimp
7.45,17.73,14.52,shrimp
7.4,18.28,14.72,shrimp
7.43,18.11,14.29,shrimp
7.35,17.75,14.65,shrimp
7.4,18.26,14.7,shrimp
7.36,18.01,14.5,shrimp
7.38,17.84,14.74,shrimp
7.4,18.0,14.34,shrimp
7.43,17.7,14.59,shrimp
7.42,17.88,14.56,shrimp
7.41,17.99,14.5,shrimp
7.4,18.04,14.51,shrimp
7.34,17.95,14.55,shrimp
7.4,18.29,14.62,shrimp
7.36,17.95,14.44,shrimp
7.4,18.0,14.62,shrimp
7.41,18.37,14.55,shrimp
7.36,17.86,14.62,shrimp
7.32,17.6,14.5,shrimp
7.45,18.39,14.46,shrimp
7.45,18.02,14.19,shrimp
7.4,17.81,14.68,shrimp
7.4,17.62,14.2,shrimp
7.4,17.27,14.4,shrimp
7.41,17.68,14.7,shrimp
7.46,17.69,14.44,shrimp
7.45,18.0,14.22,shrimp
7.39,17.74,14.72,shrimp
7.43,17.91,14.53,shrimp
7.33,17.77,14.81,shrimp
7.4,18.28,14.55,shrimp
7.9,32.0,14.6,shrimp
7.97,31.4,14.56,shrimp
7.98,32.29,14.87,shrimp
7.9,31.84,14.39,shrimp
7.85,32.24,14.7,shrimp
7.9,32.15,14.63,shrimp
7.95,32.29,14.39,shrimp
7.91,31.5,14.63,shrimp
7.93,31.61,14.52,shrimp
7.9,32.07,14.54,shrimp
7.84,31.98,14.27,shrimp
7.89,31.87,14.57,shrimp
7.87,31.55,14.53,shrimp
7.95,32.38,15.09,shrimp
7.98,31.64,14.52,shrimp
7.9,31.97,14.61,shrimp
8.02,31.68,14.46,shrimp
7.98,31.82,14.68,shrimp
7.95,32.15,14.64,shrimp
7.95,31.73,14.5,shrimp
7.93,31.38,14.88,shrimp
7.92,32.05,14.27,shrimp
7.84,31.88,14.76,shrimp
7.8,32.24,14.53,shrimp
7.89,32.08,14.65,shrimp
7.86,32.19,14.14,shrimp
7.88,32.05,14.53,shrimp
7.81,32.23,14.35,shrimp
7.9,32.05,14.6,shrimp
7.96,31.98,14.69,shrimp
7.9,32.18,14.88,shrimp
7.91,32.23,14.89,shrimp
7.97,31.88,14.81,shrimp
7.91,32.34,14.71,shrimp
7.91,32.13,14.65,shrimp
7.91,31.95,14.55,shrimp
7.99,32.14,14.49,shrimp
7.89,32.32,14.45,shrimp
7.83,31.58,14.25,shrimp
7.84,31.65,14.88,shrimp
7.9,31.89,14.31,shrimp
7.89,31.48,14.53,shrimp
8.0,32.2,14.56,shrimp
7.93,31.84,14.44,shrimp
7.99,31.66,14.53,shrimp
7.92,31.72,14.73,shrimp
7.88,32.2,14.72,shrimp
7.89,32.51,14.47,shrimp
7.97,32.35,14.95,shrimp
7.91,31.76,15.02,shrimp
7.5,19.0,14.7,shrimp
7.48,18.76,14.66,shrimp
7.45,19.16,14.58,shrimp
7.49,19.29,14.82,shrimp
7.5,19.05,14.7,shrimp
7.48,19.0,14.8,shrimp
7.49,19.13,14.53,shrimp
7.47,18.78,14.59,shrimp
7.56,19.22,14.48,shrimp
7.52,18.88,14.56,shrimp
7.43,19.29,14.43,shrimp
7.5,18.72,14.86,shrimp
7.48,18.96,14.68,shrimp
7.52,19.0,14.69,shrimp
7.47,18.53,14.48,shrimp
7.54,18.91,14.57,shrimp
7.43,18.48,14.56,shrimp
7.54,18.83,14.78,shrimp
7.47,19.19,14.63,shrimp
7.44,18.92,15.07,shrimp
7.59,19.15,14.67,shrimp
7.52,19.1,14.69,shrimp
7.52,19.06,14.64,shrimp
7.44,18.86,14.86,shrimp
7.5,19.09,14.64,shrimp
7.45,18.93,14.5,shrimp
7.45,19.36,14.62,shrimp
7.46,19.49,14.86,shrimp
7.48,19.13,14.65,shrimp
7.47,19.14,14.64,shrimp
7.5,19.31,14.88,shrimp
7.47,19.15,14.47,shrimp
7.52,19.04,14.78,shrimp
7.49,19.63,14.52,shrimp
7.55,18.69,14.8,shrimp
7.53,19.02,14.6,shrimp
7.51,19.08,15.06,shrimp
7.46,18.83,14.76,shrimp
7.49,18.97,14.91,shrimp
7.36,18.82,14.35,shrimp
7.44,19.72,14.82,shrimp
7.55,18.98,14.85,shrimp
7.41,19.31,14.54,shrimp
7.47,19.15,14.76,shrimp
7.5,18.59,14.72,shrimp
7.55,18.84,14.96,shrimp
7.46,19.0,15.01,shrimp
7.47,19.32,15.09,shrimp
7.51,18.84,14.55,shrimp
7.57,19.38,14.99,shrimp
7.6,20.0,14.8,shrimp
7.6,20.31,14.79,shrimp
7.56,20.34,15.13,shrimp
7.55,19.69,14.81,shrimp
7.65,19.66,14.85,shrimp
7.57,20.21,14.64,shrimp
7.64,19.95,14.61,shrimp
7.6,19.42,14.69,shrimp
7.62,19.47,14.29,shrimp
7.48,20.4,14.78,shrimp
7.57,20.28,14.72,shrimp
7.61,20.01,14.71,shrimp
7.61,20.23,14.76,shrimp
7.58,19.9,14.34,shrimp
7.61,19.64,14.93,shrimp
7.6,20.03,14.94,shrimp
7.55,20.11,14.85,shrimp
7.59,19.72,14.92,shrimp
7.64,20.03,14.59,shrimp
7.57,19.98,14.94,shrimp
7.52,19.83,14.72,shrimp
7.6,19.61,14.76,shrimp
7.58,19.69,14.78,shrimp
7.57,20.15,14.62,shrimp
7.6,19.76,14.68,shrimp
7.61,20.07,14.72,shrimp
7.59,19.56,15.08,shrimp
7.63,20.2,14.48,shrimp
7.57,19.9,14.41,shrimp
7.64,20.44,15.21,shrimp
7.55,20.04,15.06,shrimp
7.59,19.83,14.43,shrimp
7.66,19.99,14.65,shrimp
7.61,20.05,14.83,shrimp
7.59,20.49,14.77,shrimp
7.68,20.17,14.87,shrimp
7.59,20.29,14.82,shrimp
7.55,19.71,14.88,shrimp
7.55,19.98,15.01,shrimp
7.62,19.78,15.08,shrimp
7.63,20.31,14.35,shrimp
7.62,20.25,15.14,shrimp
7.53,20.36,15.13,shrimp
7.5,20.14,14.92,shrimp
7.58,19.85,14.93,shrimp
7.57,19.93,14.96,shrimp
7.69,20.16,14.83,shrimp
7.57,19.7,15.02,shrimp
7.59,20.35,14.73,shrimp
7.57,20.13,14.78,shrimp
7.7,21.0,14.9,shrimp
7.64,21.55,14.77,shrimp
7.75,21.25,14.65,shrimp
7.65,20.91,14.73,shrimp
7.79,20.94,15.08,shrimp
7.73,21.08,14.91,shrimp
7.76,20.75,15.25,shrimp
7.64,21.23,14.62,shrimp
7.68,21.03,14.8,shrimp
7.69,20.58,14.7,shrimp
7.72,21.01,14.76,shrimp
7.77,20.63,14.83,shrimp
7.67,21.18,14.91,shrimp
7.69,20.45,15.07,shrimp
7.69,21.03,14.75,shrimp
7.65,21.45,14.55,shrimp
7.65,21.44,15.03,shrimp
7.68,21.37,14.99,shrimp
7.71,21.07,14.99,shrimp
7.73,21.66,14.86,shrimp
7.69,20.63,14.89,shrimp
7.79,21.3,14.79,shrimp
7.7,20.61,14.71,shrimp
7.71,20.85,14.69,shrimp
7.72,20.98,14.59,shrimp
7.6,20.83,14.58,shrimp
7.61,21.34,14.88,shrimp
7.69,20.94,14.67,shrimp
7.72,20.96,14.75,shrimp
7.67,20.63,14.82,shrimp
7.69,20.87,14.91,shrimp
7.7,21.07,15.09,shrimp
7.73,21.29,14.73,shrimp
7.67,21.2,15.03,shrimp
7.67,21.18,14.71,shrimp
7.72,20.99,14.62,shrimp
7.68,21.65,14.94,shrimp
7.82,20.57,15.05,shrimp
7.57,21.0,15.03,shrimp
7.74,20.76,15.11,shrimp
7.67,20.95,14.81,shrimp
7.64,21.47,14.91,shrimp
7.75,21.31,14.71,shrimp
7.76,21.15,14.69,shrimp
7.72,20.69,15.22,shrimp
7.74,20.98,15.15,shrimp
7.62,20.78,14.85,shrimp
7.81,20.68,14.56,shrimp
7.63,21.27,14.78,shrimp
7.69,21.23,14.87,shrimp
7.8,22.0,15.1,shrimp
7.81,22.16,15.01,shrimp
7.79,22.07,15.27,shrimp
7.76,21.09,15.24,shrimp
7.85,22.06,15.15,shrimp
7.77,22.15,15.27,shrimp
7.8,22.75,14.79,shrimp
7.81,21.65,15.28,shrimp
7.72,21.6,14.97,shrimp
7.81,21.82,14.98,shrimp
7.79,21.93,15.4,shrimp
7.83,21.9,15.52,shrimp
7.82,21.71,15.15,shrimp
7.83,21.79,14.89,shrimp
7.8,21.89,15.4,shrimp
7.84,21.81,15.19,shrimp
7.86,21.58,14.9,shrimp
7.8,22.01,15.09,shrimp
7.78,21.9,15.18,shrimp
7.86,21.86,15.59,shrimp
7.9,22.4,15.22,shrimp
7.9,21.91,14.93,shrimp
7.77,21.7,15.12,shrimp
7.81,22.06,15.1,shrimp
7.81,22.52,15.22,shrimp
7.85,22.06,14.78,shrimp
7.71,22.62,14.99,shrimp
7.77,22.07,15.21,shrimp
7.83,22.53,15.4,shrimp
7.76,22.29,15.02,shrimp
7.79,21.67,14.76,shrimp
7.8,21.71,15.29,shrimp
7.79,22.09,15.37,shrimp
7.73,21.78,15.14,shrimp
7.82,22.33,15.27,shrimp
7.8,22.09,15.17,shrimp
7.73,21.95,15.15,shrimp
7.82,21.72,14.85,shrimp
7.79,22.59,14.94,shrimp
7.86,22.48,15.11,shrimp
7.77,22.15,15.14,shrimp
7.76,21.8,15.19,shrimp
7.85,21.9,15.09,shrimp
7.83,21.95,15.04,shrimp
7.76,21.77,15.63,shrimp
7.79,22.41,15.44,shrimp
7.79,22.11,15.12,shrimp
7.72,21.53,15.11,shrimp
7.78,22.57,15.05,shrimp
7.9,21.86,15.48,shrimp
7.9,23.0,15.2,shrimp
7.93,23.17,15.1,shrimp
7.93,23.51,15.17,shrimp
7.88,22.93,15.52,shrimp
7.94,23.43,15.26,shrimp
7.9,23.13,15.41,shrimp
7.89,23.41,15.27,shrimp
7.78,23.27,14.95,shrimp
7.94,23.27,15.27,shrimp
7.93,23.33,15.1,shrimp
7.94,23.35,15.55,shrimp
7.84,23.12,15.01,shrimp
7.85,23.11,15.22,shrimp
7.96,22.9,15.17,shrimp
7.91,22.74,15.06,shrimp
7.96,22.84,15.44,shrimp
7.93,22.54,15.31,shrimp
7.93,23.13,15.17,shrimp
7.85,23.4,15.18,shrimp
7.86,23.14,15.05,shrimp
7.85,22.89,15.07,shrimp
7.85,23.24,15.18,shrimp
7.96,22.74,14.85,shrimp
7.91,23.56,15.31,shrimp
8.06,23.1,15.25,shrimp
7.79,23.13,15.23,shrimp
7.88,22.96,15.19,shrimp
7.89,23.63,15.13,shrimp
7.91,22.88,15.36,shrimp
7.91,22.92,14.81,shrimp
7.91,22.91,15.19,shrimp
7.84,23.43,15.37,shrimp
7.97,23.34,15.32,shrimp
7.84,23.55,15.01,shrimp
7.89,23.21,15.35,shrimp
7.93,22.88,15.08,shrimp
8.03,22.99,15.17,shrimp
7.86,23.07,15.24,shrimp
7.9,23.11,15.55,shrimp
7.87,23.01,15.07,shrimp
7.91,22.83,15.09,shrimp
7.83,23.03,15.29,shrimp
7.99,23.14,15.11,shrimp
7.83,22.63,14.94,shrimp
7.99,23.09,15.08,shrimp
7.85,22.74,15.08,shrimp
7.97,22.99,14.91,shrimp
8.02,22.66,15.08,shrimp
7.97,23.12,15.11,shrimp
7.84,22.71,15.02,shrimp
7.4,24.0,15.0,shrimp
7.4,24.06,14.97,shrimp
7.4,23.68,15.06,shrimp
7.46,23.95,14.96,shrimp
7.4,24.34,14.82,shrimp
7.47,24.13,15.01,shrimp
7.46,23.65,15.1,shrimp
7.42,23.72,15.09,shrimp
7.41,23.95,15.17,shrimp
7.37,24.08,14.97,shrimp
7.37,24.15,14.96,shrimp
7.33,23.46,15.16,shrimp
7.34,24.08,15.01,shrimp
7.38,24.59,15.04,shrimp
7.44,24.09,14.95,shrimp
7.4,24.44,15.22,shrimp
7.5,24.07,14.82,shrimp
7.38,23.64,15.15,shrimp
7.37,23.08,15.49,shrimp
7.37,23.83,15.33,shrimp
7.34,24.34,14.88,shrimp
7.33,24.51,15.18,shrimp
7.45,24.11,15.12,shrimp
7.34,24.03,14.81,shrimp
7.33,24.12,15.23,shrimp
7.38,23.94,14.77,shrimp
7.4,24.23,15.16,shrimp
7.43,23.81,14.87,shrimp
7.44,24.24,14.97,shrimp
7.38,24.35,14.93,shrimp
7.44,23.96,14.79,shrimp
7.48,24.04,14.86,shrimp
7.33,23.61,14.93,shrimp
7.5,23.82,15.29,shrimp
7.39,23.65,14.91,shrimp
7.34,23.74,14.82,shrimp
7.3,24.45,15.04,shrimp
7.37,24.07,14.83,shrimp
7.27,24.89,15.04,shrimp
7.37,23.42,14.7,shrimp
7.48,24.45,15.15,shrimp
7.34,24.45,15.09,shrimp
7.43,24.13,14.7,shrimp
7.34,23.85,15.13,shrimp
7.33,23.95,14.96,shrimp
7.44,24.2,14.8,shrimp
7.47,23.65,15.22,shrimp
7.37,24.05,15.05,shrimp
7.41,24.2,15.08,shrimp
7.44,24.14,14.75,shrimp
7.9,25.0,15.3,shrimp
7.91,24.83,15.08,shrimp
7.89,25.05,15.35,shrimp
7.95,25.39,15.37,shrimp
7.93,25.03,15.45,shrimp
7.92,24.98,15.73,shrimp
7.87,25.44,15.03,shrimp
7.94,25.43,14.92,shrimp
7.91,25.21,15.35,shrimp
7.92,25.04,15.08,shrimp
8.02,24.85,15.39,shrimp
7.87,24.32,15.12,shrimp
7.83,25.33,15.18,shrimp
7.87,24.68,15.32,shrimp
7.86,25.3,15.36,shrimp
7.87,25.26,15.3,shrimp
7.9,24.56,15.29,shrimp
7.92,25.4,15.15,shrimp
8.01,25.17,15.0,shrimp
7.86,25.43,15.55,shrimp
7.9,25.04,15.07,shrimp
7.97,24.7,15.47,shrimp
7.97,25.01,15.49,shrimp
7.99,25.08,15.26,shrimp
7.9,24.78,15.15,shrimp
7.92,24.95,15.37,shrimp
7.83,24.97,15.51,shrimp
7.84,25.0,14.93,shrimp
7.83,25.24,15.24,shrimp
7.99,25.13,15.41,shrimp
7.85,24.88,15.15,shrimp
7.85,25.2,15.47,shrimp
7.92,24.75,15.37,shrimp
7.8,25.4,15.04,shrimp
7.84,25.03,15.34,shrimp
7.9,24.67,15.53,shrimp
7.82,24.56,15.28,shrimp
7.84,25.37,15.06,shrimp
7.98,25.31,15.55,shrimp
7.99,25.02,15.1,shrimp
7.89,24.83,15.16,shrimp
7.91,24.91,15.15,shrimp
7.89,25.16,15.49,shrimp
7.82,24.91,15.27,shrimp
7.84,24.96,15.33,shrimp
7.93,25.02,15.12,shrimp
8.0,25.25,15.41,shrimp
7.95,25.07,15.56,shrimp
7.9,25.0,15.43,shrimp
7.98,25.45,15.42,shrimp
7.5,26.0,15.4,shrimp
7.53,26.21,15.6,shrimp
7.56,25.93,15.66,shrimp
7.52,26.2,15.68,shrimp
7.54,26.27,15.32,shrimp
7.57,26.21,15.43,shrimp
7.56,26.78,15.17,shrimp
7.46,26.81,15.49,shrimp
7.51,25.97,15.64,shrimp
7.63,25.8,15.38,shrimp
7.48,26.22,15.64,shrimp
7.58,26.23,15.9,shrimp
7.47,25.75,15.69,shrimp
7.51,25.59,15.34,shrimp
7.51,25.81,15.2,shrimp
7.49,25.68,15.53,shrimp
7.4,26.03,15.5,shrimp
7.5,26.33,15.13,shrimp
7.46,25.9,15.54,shrimp
7.51,26.64,15.24,shrimp
7.43,26.54,15.11,shrimp
7.53,25.71,14.99,shrimp
7.48,26.27,15.16,shrimp
7.53,26.23,15.15,shrimp
7.49,26.47,15.53,shrimp
7.49,26.12,15.26,shrimp
7.56,26.33,15.42,shrimp
7.51,25.7,15.13,shrimp
7.48,25.97,15.61,shrimp
7.55,26.06,15.64,shrimp
7.45,26.32,15.24,shrimp
7.56,26.0,15.0,shrimp
7.54,26.24,15.31,shrimp
7.48,25.95,15.01,shrimp
7.38,26.39,15.24,shrimp
7.59,26.41,15.71,shrimp
7.47,25.52,15.18,shrimp
7.48,25.29,15.3,shrimp
7.49,25.61,15.19,shrimp
7.49,26.11,15.22,shrimp
7.51,26.04,15.41,shrimp
7.47,25.6,15.74,shrimp
7.53,26.3,15.38,shrimp
7.49,26.15,15.03,shrimp
7.44,25.76,15.31,shrimp
7.46,26.1,15.42,shrimp
7.57,26.74,15.15,shrimp
7.51,26.04,15.4,shrimp
7.45,25.72,15.45,shrimp
7.45,26.05,15.35,shrimp
7.6,27.0,15.5,shrimp
7.61,26.71,15.53,shrimp
7.56,27.05,15.77,shrimp
7.61,27.1,15.66,shrimp
7.53,27.52,15.29,shrimp
7.64,27.22,15.32,shrimp
7.65,27.15,15.88,shrimp
7.61,26.97,15.4,shrimp
7.51,26.9,15.44,shrimp
7.61,26.57,15.45,shrimp
7.63,27.2,15.13,shrimp
7.64,26.93,15.46,shrimp
7.48,27.45,15.54,shrimp
7.52,27.11,15.57,shrimp
7.66,26.91,15.5,shrimp
7.57,27.18,15.34,shrimp
7.56,26.98,15.25,shrimp
7.68,27.58,15.41,shrimp
7.53,27.1,15.4,shrimp
7.66,26.76,15.61,shrimp
7.61,26.8,15.55,shrimp
7.64,27.03,15.52,shrimp
7.56,27.34,15.71,shrimp
7.58,26.96,15.78,shrimp
7.54,27.18,15.39,shrimp
7.69,27.02,15.75,shrimp
7.56,26.63,15.45,shrimp
7.61,26.85,15.65,shrimp
7.59,26.38,15.61,shrimp
7.56,26.89,15.81,shrimp
7.69,26.83,15.62,shrimp
7.57,26.91,15.38,shrimp
7.51,27.03,15.56,shrimp
7.57,27.33,15.41,shrimp
7.57,27.16,15.19,shrimp
7.65,26.88,15.7,shrimp
7.66,27.19,15.34,shrimp
7.54,26.57,15.72,shrimp
7.59,26.82,15.47,shrimp
7.65,27.23,15.59,shrimp
7.63,27.05,15.56,shrimp
7.61,27.0,15.65,shrimp
7.62,26.74,15.61,shrimp
7.61,27.18,15.48,shrimp
7.64,26.98,15.64,shrimp
7.58,26.88,15.62,shrimp
7.58,27.66,15.61,shrimp
7.6,27.25,15.4,shrimp
7.65,27.27,15.75,shrimp
7.58,26.63,15.38,shrimp
7.7,28.0,15.7,shrimp
7.69,28.5,16.14,shrimp
7.72,28.0,15.63,shrimp
7.74,28.66,16.06,shrimp
7.76,28.34,15.87,shrimp
7.7,27.78,15.7,shrimp
7.72,27.56,15.67,shrimp
7.66,28.3,15.59,shrimp
7.72,27.79,16.02,shrimp
7.61,28.14,15.44,shrimp
7.67,28.06,15.75,shrimp
7.71,28.05,15.57,shrimp
7.69,28.01,15.74,shrimp
7.7,28.22,15.72,shrimp
7.71,27.89,15.49,shrimp
7.71,28.36,15.79,shrimp
7.66,28.24,15.63,shrimp
7.74,27.89,15.77,shrimp
7.67,27.85,15.39,shrimp
7.73,28.11,15.79,shrimp
7.71,27.77,15.89,shrimp
7.75,27.76,15.81,shrimp
7.74,27.86,15.64,shrimp
7.73,27.55,15.48,shrimp
7.65,27.46,15.92,shrimp
7.6,28.1,15.86,shrimp
7.69,27.8,15.75,shrimp
7.7,28.3,15.17,shrimp
7.65,28.17,15.71,shrimp
7.74,28.08,15.67,shrimp
7.68,28.7,16.01,shrimp
7.72,28.02,15.81,shrimp
7.74,28.13,15.55,shrimp
7.79,28.07,16.1,shrimp
7.71,27.93,15.98,shrimp
7.72,28.04,15.46,shrimp
7.73,27.85,15.61,shrimp
7.68,28.13,15.39,shrimp
7.69,28.29,15.45,shrimp
7.71,27.81,15.62,shrimp
7.78,27.5,15.85,shrimp
7.68,27.84,15.48,shrimp
7.74,27.94,15.64,shrimp
7.71,27.95,15.3,shrimp
7.68,28.27,15.4,shrimp
7.65,27.87,15.55,shrimp
7.7,27.67,15.62,shrimp
7.7,28.19,15.95,shrimp
7.69,28.57,15.66,shrimp
7.74,28.58,15.73,shrimp
7.8,29.0,15.8,shrimp
7.73,29.03,15.68,shrimp
7.79,29.6,15.56,shrimp
7.82,28.74,15.74,shrimp
7.84,29.1,15.75,shrimp
7.77,29.09,16.14,shrimp
7.75,29.57,16.04,shrimp
7.87,29.09,16.03,shrimp
7.75,28.8,15.95,shrimp
7.81,28.96,15.3,shrimp
7.78,28.65,15.9,shrimp
7.79,28.81,16.33,shrimp
7.85,29.32,16.24,shrimp
7.84,28.77,15.62,shrimp
7.85,28.38,15.78,shrimp
7.69,29.03,15.97,shrimp
7.81,29.28,16.19,shrimp
7.79,29.84,15.84,shrimp
7.85,28.82,16.12,shrimp
7.85,29.44,15.81,shrimp
7.74,29.14,15.46,shrimp
7.78,29.06,16.28,shrimp
7.82,29.04,15.79,shrimp
7.73,29.03,15.82,shrimp
7.75,28.64,15.7,shrimp
7.8,28.86,15.59,shrimp
7.81,29.16,15.82,shrimp
7.77,29.18,15.76,shrimp
7.74,29.31,15.87,shrimp
7.79,28.53,15.65,shrimp
7.9,28.55,15.75,shrimp
7.8,29.1,15.5,shrimp
7.81,28.49,15.82,shrimp
7.77,28.74,15.97,shrimp
7.79,29.14,15.9,shrimp
7.86,28.64,15.98,shrimp
7.8,28.89,15.57,shrimp
7.83,28.72,15.9,shrimp
7.9,29.29,16.08,shrimp
7.76,29.23,15.57,shrimp
7.79,29.52,15.68,shrimp
7.86,29.3,16.01,shrimp
7.74,29.16,15.77,shrimp
7.85,28.5,15.87,shrimp
7.81,28.4,15.62,shrimp
7.71,28.78,15.91,shrimp
7.81,29.05,15.59,shrimp
7.86,28.99,15.81,shrimp
7.85,28.7,15.85,shrimp
7.82,28.84,15.93,shrimp
7.9,30.0,15.19,shrimp
7.92,29.97,15.16,shrimp
7.93,30.24,15.2,shrimp
7.96,30.2,14.83,shrimp
7.83,30.35,15.14,shrimp
7.91,30.34,15.19,shrimp
7.9,29.74,15.26,shrimp
7.93,29.83,15.01,shrimp
8.03,29.97,15.05,shrimp
7.94,29.98,14.97,shrimp
7.92,29.74,15.51,shrimp
7.92,29.92,15.21,shrimp
7.95,30.06,15.61,shrimp
7.96,30.15,15.0,shrimp
7.89,30.14,15.03,shrimp
7.96,29.71,15.06,shrimp
7.87,30.22,15.03,shrimp
7.81,30.33,15.1,shrimp
7.85,29.77,15.53,shrimp
7.87,29.96,15.1,shrimp
7.84,29.78,14.93,shrimp
7.95,30.03,15.69,shrimp
7.86,29.74,15.5,shrimp
7.95,30.12,14.97,shrimp
7.99,29.98,15.1,shrimp
7.96,29.99,14.96,shrimp
7.9,29.77,14.59,shrimp
7.86,29.84,14.96,shrimp
7.93,29.77,15.29,shrimp
7.84,30.27,14.93,shrimp
7.78,30.37,15.02,shrimp
7.99,30.17,15.35,shrimp
7.95,30.03,15.21,shrimp
7.96,30.03,15.04,shrimp
7.93,29.37,15.45,shrimp
7.97,30.36,15.42,shrimp
7.9,29.97,14.94,shrimp
7.99,29.85,15.26,shrimp
7.91,29.6,14.84,shrimp
7.9,29.86,15.17,shrimp
7.95,30.07,15.34,shrimp
7.92,29.91,14.99,shrimp
7.91,30.03,15.37,shrimp
7.89,29.91,15.14,shrimp
7.85,30.43,15.42,shrimp
7.84,30.24,14.82,shrimp
7.95,29.79,15.26,shrimp
7.8,29.64,15.28,shrimp
7.86,29.75,15.47,shrimp
8.01,30.28,14.97,shrimp
7.6,32.0,5.0,silverCup
7.69,31.53,4.94,silverCup
7.6,32.58,5.18,silverCup
7.58,31.72,5.2,silverCup
7.57,32.07,4.73,silverCup
7.63,32.15,4.75,silverCup
7.65,32.17,5.15,silverCup
7.58,32.05,5.01,silverCup
7.59,32.05,5.25,silverCup
7.65,31.65,5.2,silverCup
7.66,31.95,5.1,silverCup
7.62,31.75,4.92,silverCup
7.64,31.85,5.2,silverCup
7.67,32.34,5.4,silverCup
7.6,32.05,5.06,silverCup
7.6,32.16,4.66,silverCup
7.61,31.59,4.81,silverCup
7.64,31.94,5.14,silverCup
7.59,32.33,4.95,silverCup
7.5,32.07,4.57,silverCup
7.53,31.74,4.8,silverCup
7.57,31.69,4.72,silverCup
7.68,31.8,4.55,silverCup
7.58,31.66,4.82,silverCup
7.64,31.87,4.77,silverCup
7.62,32.34,5.11,silverCup
7.48,31.67,5.01,silverCup
7.59,31.9,4.8,silverCup
7.53,32.6,5.01,silverCup
7.63,32.0,5.01,silverCup
7.6,31.66,4.7,silverCup
7.62,32.06,5.19,silverCup
7.64,31.76,5.23,silverCup
7.64,32.21,5.45,silverCup
7.7,32.21,5.11,silverCup
7.65,31.82,4.89,silverCup
7.63,31.74,5.12,silverCup
7.61,31.74,5.01,silverCup
